iata,airport_name,icao,city,state,country,lat,lon,lat_lon
DAB,Daytona Beach,KDAB,Daytona Beach,,United States,29.17990889,-81.05804222,"29.17990889,-81.05804222"
BQN,Aguadilla,TJBQ,Aguadilla,,United States,18.49486111,-67.12944444,"18.49486111,-67.12944444"
SPB,St Thomas Charlotte Amalie SPB,,Saint Thomas Saint John District,,United States,18.3385,-64.9397,"18.3385,-64.9397"
CPX,Culebra,TJCP,Isla De Culebra,,United States,18.31294889,-65.30388028,"18.31294889,-65.30388028"
VQS,Vieques,TJVQ,Isla De Vieques,,United States,18.13481111,-65.49361667,"18.13481111,-65.49361667"
ECP,Panama City Nw Florida Beaches Intl,KECP,Panama City,,United States,30.35824083,-85.79560222,"30.35824083,-85.79560222"
MLB,Melbourne,KMLB,Melbourne,,United States,28.10275,-80.64525,"28.10275,-80.64525"
JAN,Jackson Medgar W. Evers Intl Apt,KJAN,Jackson,,United States,32.31116667,-90.07588889,"32.31116667,-90.07588889"
BIS,Bismarck,KBIS,Bismarck,,United States,46.77273389,-100.7457375,"46.77273389,-100.7457375"
IDA,Idaho Falls,KIDA,Idaho Falls,,United States,43.51367333,-112.0708203,"43.51367333,-112.0708203"
TTN,Philadelphia Trenton-Mercer Apt,KTTN,Trenton,,United States,40.27669444,-74.81347222,"40.27669444,-74.81347222"
PSM,Portsmouth Pease International Airport (US) MA,KPSM,Portsmouth,,United States,43.07794444,-70.82327778,"43.07794444,-70.82327778"
SIG,San Juan F.L.Ribas Doiminicci,TJIG,San Juan,,United States,18.45677778,-66.09847222,"18.45677778,-66.09847222"
AZA,Phoenix Mesa Gateway Airport,KIWA,Phoenix,,United States,33.30782389,-111.6554592,"33.30782389,-111.6554592"
PIE,Tampa St Pete-Clearwater Intl Apt,KPIE,St Petersburg Clearwater,,United States,27.90863361,-82.68651,"27.90863361,-82.68651"
SFB,Orlando Sanford International Airport,KSFB,Orlando,,United States,28.77717806,-81.23491389,"28.77717806,-81.23491389"
PGD,Punta Gorda (US) FL,KPGD,"Florida , Charlotte County",,United States,26.92020035,-81.9905014,"26.92020035,-81.9905014"
SBN,South Bend,KSBN,South Bend,,United States,41.70822389,-86.3173375,"41.70822389,-86.3173375"
RFD,Chicago/Rockford International,KRFD,Chicago Rockford,,United States,42.19536111,-89.09722222,"42.19536111,-89.09722222"
LCK,Columbus Rickenbacker Intl Apt,,Columbus,,United States,39.8139,-82.9278,"39.8139,-82.9278"
USA,Concord (US) CA,KJQF,Concord,,United States,35.38777028,-80.7091325,"35.38777028,-80.7091325"
IAG,Niagara Falls,KIAG,Niagara Falls,,United States,43.10755736,-78.94584667,"43.10755736,-78.94584667"
GTF,Great Falls International Apt,KGTF,Great Falls,,United States,47.48229928,-111.3702794,"47.48229928,-111.3702794"
AVL,Asheville/Hendersonville,KAVL,Asheville,,United States,35.43611306,-82.5420475,"35.43611306,-82.5420475"
PBG,Plattsburgh,KPBG,Plattsburgh,,United States,44.65094444,-73.46813889,"44.65094444,-73.46813889"
BLV,Belleville,KBLV,Belleville,,United States,38.54517306,-89.83518556,"38.54517306,-89.83518556"
GFK,Grand Forks,KGFK,Grand Forks,,United States,47.94727778,-97.17377778,"47.94727778,-97.17377778"
SCK,Sacramento Stockton Metropolitan,KSCK,"California , San Joaquin County",,United States,37.89419937,-121.237999,"37.89419937,-121.237999"
PVU,Provo,KPVU,Provo,,United States,40.21916667,-111.7233611,"40.21916667,-111.7233611"
ITO,Hilo,PHTO,Hilo,,United States,19.720263,-155.0484701,"19.720263,-155.0484701"
LNY,Lanai City,PHNY,Lanai City,,United States,20.78561111,-156.9514181,"20.78561111,-156.9514181"
MKK,Hoolehua,PHMK,Kaunakakai,,United States,21.15288583,-157.0962561,"21.15288583,-157.0962561"
JHM,Kapalua,PHJH,Lahaina,,United States,20.96293639,-156.6730317,"20.96293639,-156.6730317"
KLW,Klawock,PAKW,"Alaska , Prince of Wales-Outer Ketchikan Census Area",,United States,55.57920074,-133.076004,"55.57920074,-133.076004"
SHR,Sheridan,KSHR,Sheridan,,United States,44.76919444,-106.9802778,"44.76919444,-106.9802778"
RIW,Riverton,KRIW,"Wyoming , Fremont County",,United States,43.06420136,-108.4599991,"43.06420136,-108.4599991"
PGA,Page,KPGA,Page,,United States,36.92606944,-111.4483506,"36.92606944,-111.4483506"
BKW,Beckley,KBKW,Beckley,,United States,37.78733333,-81.12416667,"37.78733333,-81.12416667"
MCN,Macon Middle Georgia Regional Apt,KMCN,Macon,,United States,32.69283333,-83.64922222,"32.69283333,-83.64922222"
ACY,Atlantic City International,KACY,Atlantic City,,United States,39.45758333,-74.57716667,"39.45758333,-74.57716667"
LBE,Latrobe,KLBE,Latrobe,,United States,40.2731005,-79.41032556,"40.2731005,-79.41032556"
ANA,Masai Mara (KE) 00,KANA,Anaheim,,United States,33.8125,-117.918889,"33.8125,-117.918889"
MDR,Maasai Mara (KE) 00,MDR,Medfra,,United States,63.10601982,-154.719429,"63.10601982,-154.719429"
SAG,Shirdi,SAG,"Alaska , North Slope Borough",,United States,69.3596,-148.7114,"69.3596,-148.7114"
HRL,Harlingen,KHRL,Harlingen,,United States,26.22711111,-97.65513889,"26.22711111,-97.65513889"
HOB,Hobbs Lea County Regional Apt,KHOB,"New Mexico , Lea County",,United States,32.6875,-103.2170029,"32.6875,-103.2170029"
DLH,Duluth,KDLH,Duluth,,United States,46.84206975,-92.19323722,"46.84206975,-92.19323722"
RAP,Rapid City Regional Apt,KRAP,Rapid City,,United States,44.04533333,-103.0573611,"44.04533333,-103.0573611"
DRO,Durango La Plata County Apt,KDRO,Durango,,United States,37.15152778,-107.7537778,"37.15152778,-107.7537778"
DIK,Dickinson,KDIK,Dickinson,,United States,46.80047361,-102.8044353,"46.80047361,-102.8044353"
MOT,Minot International Apt,KMOT,Minot,,United States,48.25763889,-101.2780278,"48.25763889,-101.2780278"
LNK,Lincoln,KLNK,Lincoln,,United States,40.85088889,-96.75911111,"40.85088889,-96.75911111"
SAF,Santa Fe (US) NM,KSAF,Santa Fe,,United States,35.61711111,-106.0894167,"35.61711111,-106.0894167"
PQI,Presque Isle,KPQI,Presque Isle,,United States,46.68896389,-68.04479139,"46.68896389,-68.04479139"
MOB,Mobile Regional Apt,KMOB,Mobile,,United States,30.69141667,-88.24283333,"30.69141667,-88.24283333"
GPT,Gulfport/Biloxi,KGPT,Gulfport,,United States,30.40726917,-89.07009583,"30.40726917,-89.07009583"
LRD,Laredo,KLRD,Laredo,,United States,27.54419444,-99.46158333,"27.54419444,-99.46158333"
BRO,Brownsville,KBRO,Brownsville,,United States,25.90613889,-97.426,"25.90613889,-97.426"
ISN,Williston (US) ND,,Williston,,United States,48.1833,-103.65,"48.1833,-103.65"
ELM,Elmira/Corning,KELM,Elmira Corning,,United States,42.15985614,-76.89174567,"42.15985614,-76.89174567"
BFL,Bakersfield,KBFL,Bakersfield,,United States,35.43386111,-119.0576667,"35.43386111,-119.0576667"
CRW,Charleston (US) WV,KCRW,Charleston,,United States,38.37601306,-81.59289361,"38.37601306,-81.59289361"
CCR,Concord (US) CA,KCCR,Concord,,United States,37.98965667,-122.0569022,"37.98965667,-122.0569022"
MBL,Manistee,KMBL,"Michigan , Manistee County",,United States,44.2723999,-86.24690247,"44.2723999,-86.24690247"
ERI,Erie,KERI,Erie,,United States,42.08308333,-80.17394444,"42.08308333,-80.17394444"
PKB,Parkersburg,KPKB,Parkersburg,,United States,39.34496194,-81.43929306,"39.34496194,-81.43929306"
CPR,Casper,KCPR,Casper,,United States,42.90586111,-106.4636389,"42.90586111,-106.4636389"
MYF,San Diego Montgomery Field,,San Diego,,United States,32.8127,-117.141,"32.8127,-117.141"
CEC,Crescent City,KCEC,Crescent City,,United States,41.78016667,-124.2365278,"41.78016667,-124.2365278"
LUK,Cincinnati Municipal (Lunken Fld) Apt,KLUK,Cincinnati,,United States,39.10333333,-84.41861111,"39.10333333,-84.41861111"
PDK,Atlanta De Kalb-Peachtree,KPDK,Atlanta,,United States,33.87600194,-84.30203056,"33.87600194,-84.30203056"
BKL,Cleveland Burke Lakefront Apt,KBKL,Cleveland,,United States,41.51786111,-81.68263889,"41.51786111,-81.68263889"
VDZ,Valdez,ESKM,Valdez,,United States,61.13422194,-146.2447681,"61.13422194,-146.2447681"
ANI,Aniak,EFPO,Aniak,,United States,61.58140528,-159.5452981,"61.58140528,-159.5452981"
UNK,Unalakleet,ENOL,Unalakleet,,United States,63.8885,-160.7991111,"63.8885,-160.7991111"
KSM,St Mary's,PADM,St Mary S,,United States,62.06083083,-163.3018364,"62.06083083,-163.3018364"
MCG,Mcgrath,PAHX,Mc Grath,,United States,62.95278392,-155.6070481,"62.95278392,-155.6070481"
GAM,Gambell,CYMA,Gambell,,United States,63.76661639,-171.7327839,"63.76661639,-171.7327839"
ATK,Atqasuk,PABA,Atqasuk,,United States,70.46711111,-157.4356667,"70.46711111,-157.4356667"
SVA,Savoonga,ESNO,Savoonga,,United States,63.68627778,-170.4931667,"63.68627778,-170.4931667"
AIN,Wainwright,PATQ,Wainwright,,United States,70.638,-159.99475,"70.638,-159.99475"
NUI,Nuiqsut,WAPI,Nuiqsut,,United States,70.20983333,-151.0064722,"70.20983333,-151.0064722"
FYU,Fort Yukon,UERP,Fort Yukon,,United States,66.57241667,-145.2463333,"66.57241667,-145.2463333"
BTI,Barter Island,FHAW,Barter Island,,United States,70.11311111,-143.6536111,"70.11311111,-143.6536111"
WBB,Stebbins,WBB,"Alaska , Nome Census Area",,United States,63.51599884,-162.2779999,"63.51599884,-162.2779999"
SMK,St Michael,PAMK,"Alaska , Nome Census Area",,United States,63.49010086,-162.1100006,"63.49010086,-162.1100006"
SHH,Shishmaref,PADE,Shishmaref,,United States,66.24958333,-166.0893611,"66.24958333,-166.0893611"
AGS,Augusta Regional (Bush Field),KAGS,Augusta,,United States,33.36994444,-81.9645,"33.36994444,-81.9645"
YAK,Yakutat,PAYA,Yakutat,,United States,59.50332333,-139.6602681,"59.50332333,-139.6602681"
CDV,Cordova Merle K (Mudhole) Smith Apt,EFHK,Cordova,,United States,60.49163972,-145.4775578,"60.49163972,-145.4775578"
DUT,Dutch Harbor,PADU,Unalaska,,United States,53.89894444,-166.5450278,"53.89894444,-166.5450278"
OGD,Ogden Hinckley Apt,KOGD,Ogden,,United States,41.19507036,-112.0121947,"41.19507036,-112.0121947"
OWB,Owensboro,KOWB,Owensboro,,United States,37.73883417,-87.16682856,"37.73883417,-87.16682856"
SMX,Santa Maria (US) CA,KSMX,Santa Maria,,United States,34.89994444,-120.4580833,"34.89994444,-120.4580833"
CKB,Clarksburg,KCKB,Clarksburg,,United States,39.29765472,-80.22753194,"39.29765472,-80.22753194"
HGR,Hagerstown,KHGR,Hagerstown,,United States,39.7085,-77.7265,"39.7085,-77.7265"
RZH,Preobrazheniye,RZH,Lancaster,,United States,34.65,-118.206,"34.65,-118.206"
TKE,Tenakee,TKE,"Alaska , Hoonah-Angoon Census Area",,United States,57.77970123,-135.2180023,"57.77970123,-135.2180023"
KAE,Kake,KAE,Kake,,United States,56.97299957,-133.9459991,"56.97299957,-133.9459991"
MTM,Metlakatla,PAMM,Metlakatla,,United States,55.131045,-131.578068,"55.131045,-131.578068"
KTB,Thorne Bay,KTB,"Alaska , Prince of Wales-Hyder",,United States,55.68799973,-132.5370026,"55.68799973,-132.5370026"
CGA,Craig,CGA,"Alaska , Prince of Wales-Hyder",,United States,55.47880173,-133.147995,"55.47880173,-133.147995"
SNP,St Paul Island,PASN,St Paul Island,,United States,57.16630556,-170.2225556,"57.16630556,-170.2225556"
AKN,King Salmon,PAKN,King Salmon,,United States,58.67649347,-156.648691,"58.67649347,-156.648691"
DLG,Dillingham,PADL,Dillingham,,United States,59.04466667,-158.5055,"59.04466667,-158.5055"
CDB,Cold Bay,PACD,Cold Bay,,United States,55.20591667,-162.72625,"55.20591667,-162.72625"
SDP,Sand Point,PASD,Sand Point,,United States,55.31369528,-160.5214247,"55.31369528,-160.5214247"
PIZ,Point Lay,CYGT,Point Lay,,United States,69.73288889,-163.0053333,"69.73288889,-163.0053333"
SGU,St George (US) UT,KSGU,St George,,United States,37.03637806,-113.5103028,"37.03637806,-113.5103028"
AGN,Angoon,PAGN,"Alaska , US.AK.232",,United States,57.503601,-134.585007,"57.503601,-134.585007"
HYG,Hydaburg,PAHY,"Alaska , Prince of Wales-Hyder",,United States,55.20629883,-132.8280029,"55.20629883,-132.8280029"
BRL,Burlington (US) IA,KBRL,Burlington,,United States,40.78297222,-91.12558333,"40.78297222,-91.12558333"
GAL,Galena,PFEL,Galena,,United States,64.73618972,-156.9345547,"64.73618972,-156.9345547"
KAL,Kaltag,CYZS,Kaltag,,United States,64.31898,-158.7413058,"64.31898,-158.7413058"
NUL,Nulato,PANU,Nulato,,United States,64.72931,-158.074222,"64.72931,-158.074222"
ARX,Aracati,ARX,Asbury Park,,United States,40.21930556,-74.09083333,"40.21930556,-74.09083333"
STC,St Cloud,KSTC,St Cloud,,United States,45.54622222,-94.05938889,"45.54622222,-94.05938889"
OGS,Ogdensburg,KOGS,Ogdensburg,,United States,44.68225,-75.46325,"44.68225,-75.46325"
TBN,Fort Leonard Wood,KTBN,Fort Leonard Wood,,United States,37.74163889,-92.14072222,"37.74163889,-92.14072222"
COD,Cody,KCOD,Cody,,United States,44.52019444,-109.0238056,"44.52019444,-109.0238056"
MMH,Mammoth Lakes,KMMH,Mammoth Lakes,,United States,37.62405556,-118.83875,"37.62405556,-118.83875"
OAJ,Jacksonville (US) NC,KOAJ,Jacksonville,,United States,34.82916667,-77.61213889,"34.82916667,-77.61213889"
MCW,Mason City,KMCW,Mason City,,United States,43.15780556,-93.33125,"43.15780556,-93.33125"
MMU,Morristown (US) NJ,KMMU,Morristown,,United States,40.79933833,-74.41488861,"40.79933833,-74.41488861"
JLN,Joplin,KJLN,Joplin,,United States,37.1531675,-94.49880833,"37.1531675,-94.49880833"
PAE,Everett,KPAE,Everett,,United States,47.90731806,-122.2820939,"47.90731806,-122.2820939"
TUP,Tupelo,KTUP,Tupelo,,United States,34.269,-88.76988889,"34.269,-88.76988889"
LKE,Seattle Lake Union SPB,,Seattle,,United States,47.6286,-122.34,"47.6286,-122.34"
FLG,Grand Canyon Flagstaff Pulliam,KFLG,Flagstaff,,United States,35.14031583,-111.6692414,"35.14031583,-111.6692414"
ACV,Arcata/Eureka (US) CA,KACV,Arcata Eureka,,United States,40.97782639,-124.1084692,"40.97782639,-124.1084692"
KEH,Kenmore,S60,Kenmore,,United States,47.75479889,-122.2590027,"47.75479889,-122.2590027"
ADK,Adak Island,PADK,Adak Island,,United States,51.88358278,-176.6424822,"51.88358278,-176.6424822"
BFM,Mobile Downtown Apt,KBFM,Mobile,,United States,30.62678056,-88.06809083,"30.62678056,-88.06809083"
BKG,Branson (US) MO,KBBG,Branson,,United States,36.5320825,-93.20054444,"36.5320825,-93.20054444"
KWF,Waterfall,KWF,"Alaska , Prince of Wales-Hyder",,United States,55.29629898,-133.2429962,"55.29629898,-133.2429962"
ALZ,Alitak,ALZ,Lazy Bay,,United States,56.8995018,-154.2480011,"56.8995018,-154.2480011"
KOY,Olga Bay,KOY,Olga Bay,,United States,57.16149902,-154.2299957,"57.16149902,-154.2299957"
KLN,Larsen Bay,PALB,"Alaska , Kodiak Island Borough",,United States,57.53509903,-153.9779968,"57.53509903,-153.9779968"
BHB,Bar Harbor,KBHB,Bar Harbor,,United States,44.44970528,-68.36148972,"44.44970528,-68.36148972"
HVN,New Haven,KHVN,New Haven,,United States,41.26372472,-72.88772917,"41.26372472,-72.88772917"
ART,Watertown (US) NY,KART,Watertown,,United States,43.99183333,-76.01941667,"43.99183333,-76.01941667"
ACK,Nantucket,KACK,Nantucket,,United States,41.25297506,-70.05991142,"41.25297506,-70.05991142"
ELV,Elfin Cove,PAEL,"Alaska , US.AK.232",,United States,58.19520187,-136.3470001,"58.19520187,-136.3470001"
PEC,Pelican,PEC,Pelican,,United States,57.9552002,-136.2359924,"57.9552002,-136.2359924"
KCC,Coffman Cove,KCC,"Alaska , Prince of Wales-Hyder",,United States,56.00320053,-132.8419952,"56.00320053,-132.8419952"
EDA,Edna Bay,EDA,Edna Bay,,United States,55.949653,-133.661012,"55.949653,-133.661012"
KPB,Point Baker,KPB,"Alaska , Prince of Wales-Hyder",,United States,56.35189819,-133.6230011,"56.35189819,-133.6230011"
PPV,Port Protection,19P,"Alaska , Prince of Wales-Hyder",,United States,56.3288002,-133.6100006,"56.3288002,-133.6100006"
HYL,Hollis,HYL,Hollis,,United States,55.48160172,-132.6459961,"55.48160172,-132.6459961"
WWP,Whale Pass,96Z,"Alaska , Prince of Wales-Hyder",,United States,56.11629868,-133.121994,"56.11629868,-133.121994"
NKI,Naukiti Bay,AK62,Tuxekan Island,,United States,55.849602,-133.227994,"55.849602,-133.227994"
FOD,Fort Dodge,KFOD,Fort Dodge,,United States,42.55119444,-94.19183333,"42.55119444,-94.19183333"
SYB,Seal Bay,SYB,Seal Bay,,United States,58.3733,-152.2018,"58.3733,-152.2018"
GST,Gustavus Airport,PAGS,Gustavus,,United States,58.42527778,-135.7074167,"58.42527778,-135.7074167"
MVY,Martha's Vineyard,KMVY,Vineyard Haven,,United States,41.3934175,-70.61387444,"41.3934175,-70.61387444"
HYA,Hyannis,KHYA,Hyannis,,United States,41.66933722,-70.28035917,"41.66933722,-70.28035917"
TEB,Teterboro,KTEB,"New Jersey , Bergen County",,United States,40.85010147,-74.06079865,"40.85010147,-74.06079865"
KKB,Kitoi Bay,KKB,Kitoi Bay,,United States,58.1908989,-152.3699951,"58.1908989,-152.3699951"
KPR,Port Williams,KPR,Port Williams,,United States,58.49010086,-152.5820007,"58.49010086,-152.5820007"
KYK,Karluk,PAKY,Karluk,,United States,57.56605556,-154.4538056,"57.56605556,-154.4538056"
PHO,Point Hope,PAKP,Point Hope,,United States,68.34877222,-166.7992611,"68.34877222,-166.7992611"
ASE,Aspen,KASE,Aspen,,United States,39.22188889,-106.8682222,"39.22188889,-106.8682222"
EDN,Yedinka,YGRM,Yedinka,,Russia,-28.034548,123.81506,"-28.034548,123.815060"
SBT,Sabetta,SBT,San Bernardino,,United States,34.0677,-117.2725,"34.0677,-117.2725"
OTH,North Bend,KOTH,North Bend,,United States,43.41694444,-124.2470278,"43.41694444,-124.2470278"
XWA,Williston (US) ND,KXWA,Williston,,United States,48.25978361,-103.7505567,"48.25978361,-103.7505567"
ILI,Iliamna,PAIL,Iliamna,,United States,59.75557811,-154.9177523,"59.75557811,-154.9177523"
MQT,Marquette,KSAW,Marquette,,United States,46.34915833,-87.39637167,"46.34915833,-87.39637167"
MTN,Baltimore Martin State,,Baltimore County,,United States,39.3259,-76.4157,"39.3259,-76.4157"
ROW,Roswell,KROW,Roswell,,United States,33.29986967,-104.5293976,"33.29986967,-104.5293976"
VCV,Victorville,KVCV,Victorville,,United States,34.59749985,-117.3830032,"34.59749985,-117.3830032"
RUT,Rutland,KRUT,Rutland,,United States,43.52973028,-72.94962611,"43.52973028,-72.94962611"
UUK,Kuparuk,ENVD,Kuparuk,,United States,70.33066667,-149.5980556,"70.33066667,-149.5980556"
TSM,Taos,KSKX,"New Mexico , Taos County",,United States,36.45819855,-105.6719971,"36.45819855,-105.6719971"
MVL,Morrisville/Stowe,KMVL,Morrisville,,United States,44.53436111,-72.614,"44.53436111,-72.614"
SCR,Salen,SCR,Scranton,,United States,41.4802,-75.772,"41.4802,-75.772"
BBB,Benson,KBBB,Benson,,United States,45.33191667,-95.65058333,"45.33191667,-95.65058333"
MWA,Marion (US) IL,KMWA,"Illinois , Williamson County",,United States,37.75500107,-89.01110077,"37.75500107,-89.01110077"
UIN,Quincy (US) IL,KUIN,Quincy,,United States,39.94301739,-91.19446336,"39.94301739,-91.19446336"
KXA,Kasaan,KXA,Kasaan,,United States,55.53739929,-132.397995,"55.53739929,-132.397995"
WMK,Meyers Chuck,84K,Meyers Chuck,,United States,55.73960114,-132.2550049,"55.73960114,-132.2550049"
IWD,Ironwood,KIWD,"Michigan , Gogebic County",,United States,46.52750015,-90.13140106,"46.52750015,-90.13140106"
IRK,Kirksville,KIRK,Kirksville,,United States,40.09347222,-92.54491667,"40.09347222,-92.54491667"
BID,Block Island,KBID,Block Island,,United States,41.16811111,-71.57783333,"41.16811111,-71.57783333"
WST,Westerly,KWST,"Rhode Island , Washington County",,United States,41.34960175,-71.80339813,"41.34960175,-71.80339813"
APC,Napa,KAPC,Napa,,United States,38.21318917,-122.2806872,"38.21318917,-122.2806872"
